ID,선수명,데뷔년도,생년월일,팀명,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),포지션(수비),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),연봉,WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피
62302,지재옥,2012.0,1988-07-24,우리/히어로즈/넥센/키움,2013,0.000,18,12,10,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0.000,0.167,0.167,0,0.0,0.0,0,3,2,1.50,0,0.40,4.17,0.000,-0.3,0.075,18,0,0,0,0.0,0,0,포수,17.0,1.0,34.0,0.0,0.0,31.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,"2,600",-0.128,0,0.0185067007,0.0514598059,0.0,78,0.0
62302,지재옥,2012.0,1988-07-24,우리/히어로즈/넥센/키움,2016,0.231,7,17,13,2,3,0,0,1,6,1,0,0,3,0,1,7,0,0.462,0.412,0.874,1,0.25,0.0,1,3,0,-,0,0.43,4.18,0.231,2.8,0.301,7,0,0,0,0.0,1,0,포수,7.0,2.0,39.0,0.0,0.0,36.0,1.0,0.0,0.0,9.0,1.0,1.0,10.0,,0.175,0,0.00453720508,0.055997011,0.0,95,0.0
72546,문규현,2002.0,1983-07-05,롯데,2002,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0,0.0,0,0.0,0.0,0,0,1,0.00,0,-,7.0,0.000,-0.1,0.0,1,0,0,0,0.0,0,0,수비기록없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,700",-0.023,0,0.0,0.0,0.0,1,0.0
72546,문규현,2002.0,1983-07-05,롯데,2003,0.200,17,44,40,5,8,5,0,0,13,1,1,0,1,0,2,13,0,0.325,0.256,0.581,2,0.111,0.0,5,13,6,2.17,0,0.08,3.75,0.125,3.2,0.196,17,0,0,0,0.0,0,0,3루수,17.0,13.0,119.0,1.0,0.0,7.0,36.0,2.0,0.0,0.0,0.0,0.977,0.0,"1,900",-0.071,0,0.00200803213,0.00200803213,0.0,45,0.0
72546,문규현,2002.0,1983-07-05,롯데,2004,0.000,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.0,0.0,0,0.0,0.0,0,0,1,0.00,0,0.00,4.0,0.000,-0.6,0.0,8,1,0,1,0.0,0,0,2루수,8.0,0.0,10.333333333333332,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.8467741935483872,0.0,"2,000",-0.112,0,0.0145985401,0.0166065722,0.0,48,0.9709505944546686
72546,문규현,2002.0,1983-07-05,롯데,2007,0.056,25,19,18,2,1,0,0,0,1,2,0,1,0,0,0,3,0,0.056,0.053,0.109,0,0.0,0.0,0,10,5,2.00,0,0.00,3.37,0.000,-0.7,0.038,25,0,0,0,0.0,0,0,3루수,24.0,2.0,53.66666666666667,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.9647329192546584,0.0,"2,000",-0.349,0,0.0117252931,0.0283318653,0.0,67,0.7367680100024784
72546,문규현,2002.0,1983-07-05,롯데,2009,0.167,11,18,18,2,3,0,0,1,6,3,0,0,0,0,0,6,1,0.333,0.167,0.5,0,0.25,0.0,1,4,5,0.80,0,0.00,4.33,0.167,0.7,0.158,11,0,0,0,0.0,0,0,3루수,11.0,4.0,44.0,2.0,0.0,5.0,17.0,1.0,0.0,0.0,0.0,0.9251590909090908,0.0,"2,000",-0.111,0,0.00320855615,0.0315404215,0.0,85,0.7888711179456015
72546,문규현,2002.0,1983-07-05,롯데,2010,0.237,80,201,173,18,41,8,0,3,58,16,6,3,15,1,4,40,3,0.335,0.308,0.643,9,0.184,0.0,11,50,45,1.11,0,0.38,3.91,0.098,19.5,0.222,80,3,2,1,66.7,0,0,유격수,84.0,45.0,468.0,10.0,0.0,87.0,179.0,37.0,0.0,0.0,0.0,0.9641666666666666,0.0,"2,600",0.365,0,0.0288611544,0.0604015759,0.0,286,0.473894326228801
72546,문규현,2002.0,1983-07-05,롯데,2011,0.242,125,379,327,40,79,13,3,2,104,39,14,3,28,0,7,60,4,0.318,0.312,0.63,19,0.305,1.0,18,80,111,0.72,0,0.47,3.82,0.076,35.4,0.22,125,7,5,2,71.4,0,0,유격수,131.0,105.0,912.6666666666666,16.0,0.0,186.0,358.0,89.0,0.0,0.0,0.0,0.9716566837107375,0.0,"4,200",1.097,0,0.0478158205,0.108217396,0.0,665,0.1734357808998669
72546,문규현,2002.0,1983-07-05,롯데,2012,0.205,105,277,244,17,50,10,0,0,60,17,14,2,13,0,4,50,3,0.246,0.255,0.501,10,0.15,0.0,10,77,69,1.12,0,0.26,3.71,0.041,14.7,0.176,105,2,0,2,0.0,0,0,유격수,104.0,86.0,708.6666666666666,13.0,0.0,126.0,233.0,49.0,0.0,0.0,0.0,0.965,0.0,"8,400",-0.56,0,0.124841572,0.233058968,0.0,942,0.0
72546,문규현,2002.0,1983-07-05,롯데,2013,0.238,79,116,101,10,24,2,0,0,26,6,2,2,11,0,0,23,1,0.257,0.307,0.564,3,0.185,0.167,2,28,28,1.00,0,0.48,4.03,0.020,9.9,0.202,79,2,2,0,100.0,0,0,유격수,78.0,30.0,316.33333333333337,8.0,0.0,56.0,117.0,23.0,0.0,0.0,0.0,0.9565163329820864,0.0,"9,000",0.111,0,0.0485003191,0.281559287,0.0,1058,0.3770788241578301
72546,문규현,2002.0,1983-07-05,롯데,2014,0.281,77,275,235,33,66,16,0,2,88,27,12,2,26,0,0,30,7,0.374,0.35,0.724,16,0.268,0.0,18,74,67,1.10,3,0.87,4.14,0.094,30.7,0.251,77,7,5,2,71.4,3,0,유격수,78.0,76.0,599.6666666666666,7.0,0.0,107.0,224.0,49.0,0.0,0.0,0.0,0.9746464702612564,0.0,"6,800",1.307,0,0.0386670059,0.320226293,0.0,1333,0.0322761136650985
72546,문규현,2002.0,1983-07-05,롯데,2015,0.245,105,298,265,24,65,12,1,2,85,25,15,3,14,0,1,39,6,0.321,0.283,0.604,15,0.2,0.0,15,91,73,1.25,0,0.36,3.57,0.075,23.9,0.208,105,6,4,2,66.7,2,0,유격수,105.0,86.0,739.6666666666666,11.0,0.0,124.0,276.0,49.0,0.0,0.0,0.0,0.973,0.0,"3,000",-0.162,0,0.0115432873,0.331769581,0.0,1631,0.0
72546,문규현,2002.0,1983-07-05,롯데,2016,0.272,120,368,316,38,86,10,0,4,108,40,19,2,29,0,1,39,10,0.342,0.333,0.675,20,0.244,0.25,14,110,83,1.33,5,0.74,3.98,0.070,35.3,0.235,120,5,2,3,40.0,1,1,유격수,122.0,97.0,836.3333333333333,7.0,0.0,145.0,320.0,65.0,0.0,0.0,0.0,0.9850458349940217,0.0,"3,000",1.07,0,0.0707803993,0.40254998,0.0,1999,0.3457132022048719
72546,문규현,2002.0,1983-07-05,롯데,2017,0.270,110,337,304,38,82,15,2,6,119,42,18,3,10,1,2,42,10,0.391,0.295,0.686,16,0.242,0.0,23,103,80,1.29,9,0.24,3.5,0.122,32.9,0.231,110,3,2,1,66.7,1,1,유격수,117.0,88.0,800.0,7.0,0.0,133.0,272.0,54.0,0.0,0.0,0.0,0.9795354166666668,0.0,"12,000",-0.402,0,0.0784794605,0.48102944,0.0,2336,1.1303603272999128
72546,문규현,2002.0,1983-07-05,롯데,2018,0.275,122,349,316,42,87,19,1,6,126,41,9,6,18,0,0,45,9,0.399,0.309,0.708,23,0.274,0.25,26,80,110,0.73,2,0.40,3.73,0.123,38.5,0.239,122,4,3,1,75.0,1,0,유격수,115.0,83.0,735.3333333333334,13.0,0.0,111.0,237.0,46.0,0.0,0.0,0.0,0.963452855847688,0.0,"33,333",0.357,1,0.0271132376,0.508142678,0.0,2685,0.0953326699306712
72546,문규현,2002.0,1983-07-05,롯데,2019,0.250,40,72,64,7,16,2,0,0,18,10,2,3,3,0,0,10,1,0.281,0.271,0.552,5,0.357,0.2,2,21,20,1.05,0,0.30,3.72,0.031,5.9,0.192,40,0,0,0,0.0,2,0,3루수,37.0,15.0,153.0,3.0,0.0,29.0,49.0,9.0,0.0,0.0,0.0,0.9573398692810456,0.0,"33,333",-0.344,0,0.0151650312,0.523307709,0.0,2757,1.2046085466580856
72548,김정현,1998.0,1979-05-27,롯데,2002,0.250,24,76,68,10,17,2,0,1,22,6,0,0,8,1,0,20,0,0.324,0.329,0.653,5,0.278,0.0,3,14,17,0.82,0,0.40,3.89,0.074,6.8,0.229,24,3,0,3,0.0,0,0,3루수,17.0,13.0,127.66666666666669,3.0,0.0,18.0,27.0,2.0,0.0,0.0,0.0,0.9306527415143604,0.0,,-0.168,0,0.00943396226,0.00943396226,0.0,76,0.0663439752683116
78694,이명환,2008.0,1985-04-26,NC,2013,0.111,5,9,9,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.111,0.111,0.222,0,0.0,0.0,0,4,2,2.00,0,0.00,3.67,0.000,-0.6,0.078,5,0,0,0,0.0,0,0,수비기록없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,400",-0.149,0,0.0,0.0,0.0,9,0.0
66406,안주형,2016.0,1993-08-14,삼성,2017,0.300,10,10,10,0,3,1,0,0,4,2,0,0,0,0,0,1,0,0.400,0.3,0.7,1,0.286,0.0,1,4,2,2.00,0,0.00,5.7,0.100,0.9,0.235,10,2,1,1,50.0,2,0,2루수,8.0,2.0,23.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.493,0.0,"2,700",-0.338,0,0.00674432863,0.00674432863,0.0,10,0.997626791896466
66406,안주형,2016.0,1993-08-14,삼성,2018,0.250,15,8,8,2,2,0,0,0,2,1,0,0,0,0,0,3,0,0.250,0.25,0.5,0,0.25,0.5,0,2,1,2.00,0,0.00,4.38,0.000,0.4,0.175,15,0,0,0,0.0,2,0,2루수,5.0,1.0,13.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.6407692307692308,0.0,3100,-0.179,0,0.00318979266,0.00993412129,0.0,18,0.9912642605354288
66409,이성규,2016.0,1993-08-03,삼성,2016,0.250,6,6,4,2,1,0,0,0,1,0,2,0,0,0,0,3,0,0.250,0.25,0.5,0,0.0,0.0,0,0,0,-,0,0.00,3.67,0.000,0.3,0.175,6,0,0,0,0.0,0,0,3루수,4.0,1.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,"2,700",-0.087,0,0.0508166969,0.0508166969,0.0,6,0.7793498372920852
66409,이성규,2016.0,1993-08-03,삼성,2017,0.118,15,20,17,4,2,0,0,0,2,0,1,0,1,0,1,9,0,0.118,0.211,0.329,0,0.0,0.0,0,1,5,0.20,0,0.11,3.85,0.000,0.3,0.124,15,0,0,0,0.0,0,0,2루수,12.0,5.0,52.66666666666666,0.0,0.0,13.0,14.0,5.0,0.0,0.0,0.0,1.0,0.0,"2,700",-0.034,0,0.0110361741,0.061852871,0.0,26,0.0
66409,이성규,2016.0,1993-08-03,삼성,2019,0.256,16,46,43,3,11,2,0,2,19,7,0,0,2,0,1,16,1,0.442,0.304,0.746,1,0.3,0.667,4,8,8,1.00,1,0.13,3.93,0.186,5.3,0.247,16,2,1,1,50.0,1,0,유격수,12.0,10.0,82.0,3.0,0.0,15.0,21.0,6.0,0.0,0.0,0.0,0.9274634146341464,0.0,"2,700",0.123,0,0.0276538805,0.0895067515,0.0,72,1.3631794977549192
66409,이성규,2016.0,1993-08-03,삼성,2020,0.181,98,245,216,25,39,7,1,10,78,30,4,2,18,0,5,64,7,0.361,0.257,0.618,6,0.145,0.154,18,56,59,0.95,4,0.28,3.94,0.181,20.9,0.206,98,4,3,1,75.0,3,0,1루수,95.0,53.0,539.3333333333333,8.0,0.0,379.0,54.0,48.0,0.0,0.0,0.0,0.9726996291718172,0.0,"4,300",-0.785,0,0.0606837607,0.150190512,0.0,317,0.8121378398615227
94204,심정수,1994.0,1975-05-05,현대,2002,0.321,133,577,502,101,161,22,1,46,323,119,0,3,69,10,3,114,13,0.643,0.404,1.047,47,0.338,0.0,69,101,129,0.78,0,0.61,4.03,0.323,117.4,0.343,133,3,2,1,66.7,0,0,우익수,125.0,125.0,1113.3333333333333,1.0,0.0,282.0,13.0,2.0,0.0,0.0,0.0,0.997,0.0,"16,000",7.445,0,0.254716981,0.254716981,1.0,577,0.0
94204,심정수,1994.0,1975-05-05,현대,2003,0.335,133,601,460,110,154,16,1,53,331,142,0,8,124,17,9,63,14,0.720,0.478,1.198,45,0.346,0.0,70,105,146,0.72,0,1.97,3.97,0.385,144.7,0.395,133,8,6,2,75.0,0,0,우익수,126.0,126.0,1116.6666666666667,5.0,0.0,228.0,5.0,2.0,0.0,0.0,0.0,0.979,0.0,"31,000",10.192,0,0.204819277,0.459536258,1.0,1178,0.0
94204,심정수,1994.0,1975-05-05,현대,2004,0.256,102,455,367,64,94,14,1,22,176,78,0,7,75,3,6,128,11,0.480,0.385,0.865,20,0.281,0.0,37,61,91,0.67,0,0.59,4.25,0.223,71.2,0.293,102,1,0,1,0.0,0,0,우익수,11.0,11.0,96.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"60,000",3.329,0,0.897810219,1.357346477,0.0,1633,0.0
94204,심정수,1994.0,1975-05-05,삼성,2005,0.275,124,528,433,77,119,14,0,28,217,87,0,2,89,4,4,116,12,0.501,0.402,0.903,38,0.263,1.0,42,83,117,0.71,0,0.77,4.22,0.226,87.2,0.306,124,5,3,2,60.0,0,0,좌익수,88.0,84.0,659.0,1.0,0.0,84.0,1.0,1.0,0.0,0.0,0.0,0.9885644916540212,0.0,"150,000",4.885,1,1.0,2.357346477,0.0,2161,0.0
94204,심정수,1994.0,1975-05-05,삼성,2006,0.141,26,96,85,8,12,1,0,1,16,7,0,1,8,0,2,22,3,0.188,0.229,0.417,2,0.129,0.0,2,29,23,1.26,0,0.36,4.06,0.047,3.1,0.15,26,0,0,0,0.0,0,0,좌익수,12.0,12.0,76.66666666666667,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"150,000",-0.557,0,0.0892351275,2.446581605,0.0,2257,0.0
94204,심정수,1994.0,1975-05-05,삼성,2007,0.258,124,515,427,64,110,17,0,31,220,101,0,2,83,1,3,113,10,0.515,0.381,0.896,32,0.303,0.0,48,84,122,0.69,0,0.73,4.38,0.258,85.7,0.3,124,6,6,0,100.0,0,0,좌익수,101.0,101.0,763.0,0.0,0.0,125.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,"150,000",5.165,0,0.487437186,2.934018791,1.0,2772,0.0
94204,심정수,1994.0,1975-05-05,삼성,2008,0.235,22,88,68,8,16,0,0,3,25,7,0,0,20,0,0,11,5,0.368,0.409,0.777,6,0.286,0.0,3,20,21,0.95,0,1.82,4.2,0.132,10.7,0.276,22,1,0,1,0.0,0,0,좌익수,21.0,21.0,160.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"150,000",0.527,0,0.10724365,3.041262441,0.0,2860,0.0
74605,김주형,2004.0,1985-12-15,KIA,2004,0.162,47,83,74,7,12,2,0,2,20,8,0,3,6,0,0,17,0,0.270,0.217,0.487,2,0.111,0.143,4,16,32,0.50,0,0.35,3.73,0.108,5.4,0.165,47,1,0,1,0.0,0,0,3루수,24.0,14.0,114.0,2.0,0.0,8.0,21.0,2.0,0.0,0.0,0.0,0.935,0.0,"1,800",-0.404,0,0.0291970803,0.0291970803,0.0,83,0.0
74605,김주형,2004.0,1985-12-15,KIA,2005,0.172,39,114,99,6,17,3,0,0,20,6,2,0,9,1,4,25,3,0.202,0.268,0.47,5,0.148,0.0,3,26,31,0.84,0,0.36,3.73,0.030,4.9,0.171,39,0,0,0,0.0,0,0,3루수,38.0,34.0,267.33333333333337,8.0,0.0,40.0,57.0,8.0,0.0,0.0,0.0,0.9082319201995012,0.0,"2,200",-0.451,0,0.0264317181,0.0556287984,0.0,197,0.3418459711378254
74605,김주형,2004.0,1985-12-15,KIA,2006,0.269,34,55,52,8,14,5,0,2,25,6,0,0,2,0,1,17,2,0.481,0.309,0.79,3,0.571,0.333,7,13,8,1.63,0,0.12,3.69,0.212,6.7,0.259,34,0,0,0,0.0,0,0,3루수,18.0,11.0,70.33333333333334,1.0,0.0,11.0,10.0,1.0,0.0,0.0,0.0,0.924170616113744,0.0,"2,200",0.443,0,0.0127478754,0.0683766738,0.0,252,0.963031009761831
74605,김주형,2004.0,1985-12-15,KIA,2007,0.231,36,120,108,14,25,7,0,6,50,16,2,1,5,0,4,30,3,0.463,0.288,0.751,6,0.167,0.333,13,21,33,0.64,0,0.17,3.44,0.231,14.2,0.245,36,2,1,1,50.0,0,0,1루수,35.0,30.0,247.0,3.0,0.0,187.0,31.0,25.0,0.0,0.0,0.0,0.9645681511470984,0.0,"2,500",0.339,0,0.0686767169,0.137053391,0.0,372,1.3565436465495515
74605,김주형,2004.0,1985-12-15,KIA,2008,0.226,62,156,146,10,33,8,0,2,47,12,0,2,5,0,3,30,3,0.322,0.263,0.585,2,0.171,0.529,10,32,53,0.60,0,0.17,3.65,0.096,11.8,0.199,62,1,0,1,0.0,0,0,3루수,52.0,34.0,282.33333333333337,4.0,0.0,82.0,47.0,12.0,0.0,0.0,0.0,0.9598181818181818,0.0,"2,500",-0.028,0,0.032925682,0.169979073,0.0,528,1.6126310310287628
74605,김주형,2004.0,1985-12-15,KIA,2011,0.199,88,300,271,23,54,14,0,9,95,40,7,1,17,0,4,71,6,0.351,0.256,0.607,12,0.268,0.375,23,52,95,0.55,0,0.24,3.96,0.151,24.2,0.203,88,1,1,0,100.0,0,0,1루수,72.0,58.0,513.0,9.0,0.0,434.0,47.0,42.0,0.0,0.0,0.0,0.9692443144899284,0.0,"2,500",-0.661,0,0.0419126328,0.211891706,0.0,828,0.7849853264421935
74605,김주형,2004.0,1985-12-15,KIA,2012,0.154,56,129,117,8,18,2,0,3,29,12,3,2,6,0,1,35,0,0.248,0.198,0.446,2,0.14,0.091,5,25,41,0.61,0,0.17,3.91,0.094,6.3,0.151,56,0,0,0,0.0,0,0,1루수,48.0,25.0,258.33333333333337,5.0,0.0,227.0,21.0,23.0,0.0,0.0,0.0,0.9550709677419352,0.0,"4,500",-0.918,0,0.0209125475,0.232804253,0.0,957,0.5830194167347008
74605,김주형,2004.0,1985-12-15,KIA,2013,0.241,81,279,249,27,60,8,0,9,95,34,0,4,23,1,3,54,7,0.382,0.308,0.69,15,0.228,1.0,17,53,86,0.62,0,0.43,3.82,0.141,30.6,0.234,81,1,1,0,100.0,0,0,1루수,83.0,68.0,612.0,6.0,0.0,530.0,56.0,48.0,0.0,0.0,0.0,0.9878251633986928,0.0,"3,500",0.221,0,0.0740268028,0.306831056,0.0,1236,0.4983367896245013
74605,김주형,2004.0,1985-12-15,KIA,2014,0.245,64,176,151,16,37,4,0,7,62,26,4,2,17,0,2,19,3,0.411,0.326,0.737,10,0.244,0.333,11,45,52,0.87,0,0.89,3.7,0.166,20.8,0.249,64,3,0,3,0.0,3,0,1루수,60.0,38.0,355.0,4.0,0.0,194.0,59.0,23.0,0.0,0.0,0.0,0.9835802816901408,0.0,"6,100",-0.113,0,0.0216229967,0.328454052,0.0,1412,0.9979327044601578
74605,김주형,2004.0,1985-12-15,KIA,2015,0.229,45,88,83,2,19,3,0,2,28,3,0,0,3,0,2,22,3,0.337,0.273,0.61,3,0.05,0.348,5,15,27,0.56,0,0.14,3.45,0.108,6.7,0.207,45,0,0,0,0.0,0,0,1루수,43.0,14.0,152.0,2.0,0.0,47.0,23.0,7.0,0.0,0.0,0.0,0.947934210526316,0.0,"5,500",-0.831,0,0.0107904642,0.339244517,0.0,1500,1.9412217380735024
74605,김주형,2004.0,1985-12-15,KIA,2016,0.281,135,387,345,43,97,16,1,19,172,49,1,1,34,0,6,55,9,0.499,0.355,0.854,20,0.244,0.313,36,82,112,0.73,2,0.62,3.75,0.217,57.9,0.285,135,3,1,2,33.3,5,2,유격수,154.0,76.0,706.3333333333333,11.0,0.0,229.0,138.0,42.0,0.0,0.0,0.0,0.9609428975932044,0.0,"5,500",1.626,0,0.101633394,0.440877911,0.0,1887,2.156552425854652
74605,김주형,2004.0,1985-12-15,KIA,2017,0.170,57,116,106,11,18,5,0,0,23,10,0,1,8,0,1,13,5,0.217,0.233,0.45,1,0.231,0.222,5,34,42,0.81,0,0.62,3.73,0.047,3.7,0.159,57,0,0,0,0.0,0,0,3루수,62.0,27.0,274.66666666666663,4.0,0.0,70.0,62.0,15.0,0.0,0.0,0.0,0.9599587378640776,0.0,"11,000",-0.775,0,0.0251379522,0.466015863,0.0,2003,1.258418941403342
74605,김주형,2004.0,1985-12-15,KIA,2018,0.125,6,8,8,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.125,0.125,0.25,0,1.0,0.0,0,4,2,2.00,0,0.00,3.25,0.000,-0.5,0.088,6,0,0,0,0.0,0,0,3루수,6.0,1.0,16.666666666666668,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.8597199999999998,0.0,"7,500",-0.144,0,0.004784689,0.470800552,0.0,2011,0.5435644431995964
72559,신종길,2002.0,1983-12-31,롯데,2003,0.284,40,75,67,11,19,6,1,0,27,6,1,0,7,0,0,22,0,0.403,0.351,0.754,6,0.2,0.6,7,14,12,1.17,0,0.32,3.89,0.119,9.5,0.259,40,7,5,2,71.4,0,0,2루수,24.0,17.0,136.33333333333334,2.0,0.0,33.0,47.0,10.0,0.0,0.0,0.0,0.976,0.0,"1,900",0.457,0,0.0,0.0,0.0,75,0.0
72559,신종길,2002.0,1983-12-31,한화,2004,0.224,49,116,107,15,24,5,4,1,40,10,3,0,6,0,0,27,1,0.374,0.265,0.639,3,0.263,0.2,10,29,27,1.07,0,0.22,3.53,0.150,9.7,0.213,49,8,4,4,50.0,0,0,우익수,38.0,27.0,209.3333333333333,1.0,0.0,59.0,19.0,4.0,0.0,0.0,0.0,0.964624203821656,0.0,"2,300",-0.001,0,0.0875912409,0.0875912409,0.0,191,0.7515126340320737
72559,신종길,2002.0,1983-12-31,KIA,2009,0.235,16,21,17,6,4,1,0,0,5,1,0,0,4,0,0,5,0,0.294,0.381,0.675,1,0.2,0.0,1,6,2,3.00,0,0.80,4.14,0.059,2.4,0.245,16,3,2,1,66.7,0,0,중견수,10.0,4.0,46.66666666666666,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,400",0.083,0,0.00534759358,0.0929388345,0.0,212,0.0
72559,신종길,2002.0,1983-12-31,KIA,2010,0.321,58,144,131,22,42,6,3,1,57,18,5,0,4,0,4,25,1,0.435,0.36,0.795,13,0.361,0.0,10,37,27,1.37,0,0.16,3.9,0.115,21.5,0.271,58,18,16,2,88.9,0,0,우익수,42.0,31.0,257.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,700",0.973,0,0.0140405616,0.106979396,0.0,356,0.0
72559,신종길,2002.0,1983-12-31,KIA,2011,0.221,116,315,281,40,62,12,1,5,91,35,1,1,27,0,5,59,5,0.324,0.299,0.623,13,0.25,0.214,18,79,82,0.96,0,0.46,3.53,0.103,30.4,0.216,116,29,23,6,79.3,0,0,우익수,125.0,70.0,679.6666666666667,1.0,0.0,140.0,4.0,0.0,0.0,0.0,0.0,0.9936233447768512,0.0,"4,000",0.484,0,0.0289256198,0.135905016,0.0,671,0.0
72559,신종길,2002.0,1983-12-31,KIA,2012,0.157,44,92,83,10,13,2,2,1,22,2,3,1,5,0,0,26,0,0.265,0.202,0.467,1,0.067,0.25,5,23,22,1.05,0,0.19,3.53,0.108,3.9,0.157,44,10,5,5,50.0,0,0,우익수,38.0,24.0,202.3333333333333,1.0,0.0,56.0,1.0,1.0,0.0,0.0,0.0,0.985172981878089,0.0,"6,000",-0.587,0,0.0551330798,0.191038096,0.0,763,0.2172169499024021
72559,신종길,2002.0,1983-12-31,KIA,2013,0.310,104,427,377,55,117,22,5,4,161,50,11,4,30,0,5,86,3,0.427,0.365,0.792,34,0.29,0.5,31,97,81,1.20,0,0.35,3.89,0.117,61.7,0.271,104,35,29,6,82.9,0,0,우익수,114.0,85.0,769.3333333333333,0.0,0.0,180.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,"4,500",2.779,0,0.253988513,0.445026609,0.0,1190,0.0
72559,신종길,2002.0,1983-12-31,KIA,2014,0.292,103,399,360,60,105,24,6,9,168,51,5,3,29,0,2,92,2,0.467,0.345,0.812,29,0.233,0.333,39,94,72,1.31,5,0.32,3.88,0.175,58.3,0.272,103,27,20,7,74.1,2,2,우익수,105.0,83.0,728.3333333333334,4.0,0.0,137.0,3.0,1.0,0.0,0.0,0.0,0.9724462242562928,0.0,"10,000",1.087,0,0.0193335029,0.464360112,0.0,1589,0.0
72559,신종길,2002.0,1983-12-31,KIA,2015,0.262,99,348,313,56,82,13,4,5,118,28,4,0,25,0,6,80,3,0.377,0.328,0.705,20,0.226,0.154,22,92,59,1.56,3,0.31,4.02,0.115,40.7,0.242,99,24,19,5,79.2,1,1,우익수,100.0,80.0,600.3333333333334,4.0,0.0,139.0,8.0,3.0,0.0,0.0,0.0,0.969670183231538,0.0,"12,000",0.888,0,0.0215809285,0.48594104,0.0,1937,0.1943918578315762
72559,신종길,2002.0,1983-12-31,KIA,2016,0.310,75,240,213,34,66,8,3,1,83,12,1,0,20,0,6,49,1,0.390,0.385,0.775,19,0.25,0.318,12,57,41,1.39,1,0.41,3.83,0.080,32.2,0.271,75,11,7,4,63.6,2,0,우익수,58.0,49.0,373.3333333333333,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.9910714285714286,0.0,"12,000",0.582,0,0.0190562613,0.504997301,0.0,2177,0.0
72559,신종길,2002.0,1983-12-31,KIA,2017,0.241,64,90,83,13,20,5,1,1,30,10,0,2,3,0,2,13,1,0.361,0.278,0.639,3,0.185,0.343,7,28,24,1.17,1,0.23,3.52,0.120,8.9,0.215,64,3,2,1,66.7,0,1,우익수,33.0,6.0,86.33333333333334,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.9806949806949806,0.0,"9,800",-0.277,0,0.017167382,0.522164683,0.0,2267,0.0
76656,유재원,2006.0,1983-12-13,KIA,2007,0.333,10,12,12,4,4,0,0,2,10,2,0,0,0,0,0,3,0,0.833,0.333,1.166,0,0.0,0.0,2,0,5,0.00,0,0.00,4.67,0.500,3.1,0.358,10,0,0,0,0.0,0,0,중견수,11.0,1.0,37.66666666666667,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2000,,0,0.0,0.0,0.0,12,0.0
76656,유재원,2006.0,1983-12-13,KIA,2008,0.148,13,29,27,2,4,0,0,0,4,0,0,0,2,0,0,8,0,0.148,0.207,0.355,0,0.0,0.0,0,7,8,0.88,0,0.25,4.0,0.000,0.9,0.13,13,2,2,0,100.0,0,0,중견수,8.0,7.0,64.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2000,,0,0.000940733772,0.000940733772,0.0,41,0.0
