선수명,생년월일,연도,연봉,WAR
신용운,1983-09-08,2013,"5,000",0.985
신용운,1983-09-08,2015,"5,500",-0.502
신용운,1983-09-08,2016,"5,500",-0.061
오봉옥,1968-07-08,1992,,3.349
오봉옥,1968-07-08,1993,,1.168
오봉옥,1968-07-08,1994,,-0.189
오봉옥,1968-07-08,1995,,3.422
오봉옥,1968-07-08,1996,,2.829
오봉옥,1968-07-08,1997,"6,500",0.645
오봉옥,1968-07-08,1998,"6,000",-0.027
오봉옥,1968-07-08,1999,"6,000",2.990
오봉옥,1968-07-08,2000,"6,500",3.902
오봉옥,1968-07-08,2001,"9,200",2.678
오봉옥,1968-07-08,2002,"13,000",0.575
오봉옥,1968-07-08,2003,"10,000",0.028
오봉옥,1968-07-08,2004,"5,000",0.484
오봉옥,1968-07-08,2005,"10,000",0.046
오봉옥,1968-07-08,2006,"10,000",-0.065
오철민,1973-05-28,1997,"2,000",-0.046
오철민,1973-05-28,1998,"1,800",0.790
오철민,1973-05-28,1999,"2,800",1.987
오철민,1973-05-28,2000,"3,900",-1.127
오철민,1973-05-28,2001,"3,700",0.816
오철민,1973-05-28,2002,"4,500",0.076
오철민,1973-05-28,2003,"4,300",0.752
오철민,1973-05-28,2004,"4,800",0.099
오철민,1973-05-28,2005,"4,600",-0.081
윤형진,1977-09-13,2000,,0.769
윤형진,1977-09-13,2001,"2,700",0.839
윤형진,1977-09-13,2002,"4,500",-0.176
윤형진,1977-09-13,2004,"4,500",-0.011
윤형진,1977-09-13,2005,"2,500",-0.243
윤형진,1977-09-13,2006,"2,500",0.099
윤형진,1977-09-13,2007,"2,200",0.068
이강철,1966-05-24,1989,,4.543
이강철,1966-05-24,1990,,5.323
이강철,1966-05-24,1991,,5.927
이강철,1966-05-24,1992,,4.736
이강철,1966-05-24,1993,,3.105
이강철,1966-05-24,1994,,2.369
이강철,1966-05-24,1995,,2.995
이강철,1966-05-24,1996,,4.690
이강철,1966-05-24,1997,"11,000",4.247
이강철,1966-05-24,1998,"11,500",4.808
이강철,1966-05-24,2000,"13,000",-0.252
이강철,1966-05-24,2001,"13,000",0.389
이강철,1966-05-24,2002,"18,000",2.994
이강철,1966-05-24,2003,"20,000",2.342
이강철,1966-05-24,2004,"20,000",2.099
이강철,1966-05-24,2005,"20,000",0.436
이병석,1971-05-17,1991,,0.141
이병석,1971-05-17,1993,,0.125
이병석,1971-05-17,1995,,0.623
이병석,1971-05-17,1996,,0.008
이병석,1971-05-17,1998,"2,500",0.883
이병석,1971-05-17,1999,"3,300",0.731
이병석,1971-05-17,2000,"3,800",1.212
이병석,1971-05-17,2001,"4,800",2.081
이병석,1971-05-17,2002,"7,600",-0.007
이병석,1971-05-17,2003,"4,000",0.342
이원식,1972-06-15,1995,,1.254
이원식,1972-06-15,1996,,-0.220
이원식,1972-06-15,1997,,1.343
이원식,1972-06-15,2000,"3,000",0.337
이원식,1972-06-15,2001,"3,500",0.527
이원식,1972-06-15,2002,"5,400",-0.128
이원식,1972-06-15,2003,"4,100",0.808
이원식,1972-06-15,2004,"5,100",-0.220
이원식,1972-06-15,2005,"5,100",0.189
이윤학,1982-02-25,2002,,0.038
이윤학,1982-02-25,2008,"2,000",-0.057
최상덕,1971-03-31,1994,,4.823
최상덕,1971-03-31,1995,,-0.508
최상덕,1971-03-31,1996,,-0.254
최상덕,1971-03-31,1998,"2,900",1.166
최상덕,1971-03-31,1999,"4,300",1.051
최상덕,1971-03-31,2000,"5,500",3.102
최상덕,1971-03-31,2001,"8,500",3.672
최상덕,1971-03-31,2002,"14,000",1.380
최상덕,1971-03-31,2003,"14,000",2.762
최상덕,1971-03-31,2004,"20,000",-0.604
최상덕,1971-03-31,2005,"14,000",0.317
최상덕,1971-03-31,2006,"13,000",-0.032
최상덕,1971-03-31,2007,"13,000",-0.465
최상덕,1971-03-31,2008,"7,000",0.429
최상덕,1971-03-31,2009,"4,000",0.196
최영완,1976-05-03,2000,,0.097
최영완,1976-05-03,2001,"2,200",-0.030
최영완,1976-05-03,2002,"2,200",-0.170
경헌호,1977-07-25,2000,,1.590
경헌호,1977-07-25,2001,"2,800",1.687
경헌호,1977-07-25,2002,"4,000",0.711
경헌호,1977-07-25,2003,"4,800",1.165
경헌호,1977-07-25,2004,"6,500",0.258
경헌호,1977-07-25,2005,"5,200",1.252
경헌호,1977-07-25,2006,"6,300",0.996
경헌호,1977-07-25,2007,"6,800",-0.177
경헌호,1977-07-25,2008,"6,300",1.037
경헌호,1977-07-25,2009,"6,500",0.384
경헌호,1977-07-25,2010,"6,500",0.214
경헌호,1977-07-25,2011,"3,100",0.118
김광수,1981-05-05,2000,,-0.367
김광수,1981-05-05,2002,"2,100",-0.159
김광수,1981-05-05,2003,"2,200",0.548
김광수,1981-05-05,2004,"4,000",-0.064
김광수,1981-05-05,2008,"4,000",-0.424
김광수,1981-05-05,2009,"3,700",0.125
김광수,1981-05-05,2010,"5,200",2.120
김광수,1981-05-05,2011,"5,200",0.367
김광수,1981-05-05,2012,"9,000",-0.121
김광수,1981-05-05,2013,"7,000",0.816
김광수,1981-05-05,2014,"8,000",0.000
김광수,1981-05-05,2015,"10,000",0.549
김광수,1981-05-05,2016,"10,000",0.699
김광수,1981-05-05,2017,"900,000",-0.768
김동호,1973-05-24,1997,,0.018
김동호,1973-05-24,1998,"2,000",0.082
김동호,1973-05-24,1999,"2,200",-0.423
김동호,1973-05-24,2002,"2,500",0.023
김민기,1977-05-19,1997,"2,000",0.041
김민기,1977-05-19,1998,"2,200",-0.500
김민기,1977-05-19,1999,"2,400",0.715
김민기,1977-05-19,2000,"3,500",1.175
김민기,1977-05-19,2001,"5,500",1.520
김민기,1977-05-19,2002,"5,300",2.348
김민기,1977-05-19,2005,"5,120",-0.585
김민기,1977-05-19,2006,"5,500",1.172
김민기,1977-05-19,2007,"6,600",1.694
김민기,1977-05-19,2008,"9,000",-0.027
김민기,1977-05-19,2009,"7,000",-0.133
서승화,1979-07-13,2002,,-0.036
서승화,1979-07-13,2003,"2,500",0.239
서승화,1979-07-13,2004,"4,200",0.674
서승화,1979-07-13,2005,"4,200",0.041
서승화,1979-07-13,2006,"3,800",-0.431
서승화,1979-07-13,2009,"3,800",-0.270
서승화,1979-07-13,2010,"4,000",0.074
신윤호,1975-05-15,1995,,0.047
신윤호,1975-05-15,1996,,-0.172
신윤호,1975-05-15,1998,"1,500",0.404
신윤호,1975-05-15,1999,"2,200",0.442
신윤호,1975-05-15,2000,"2,500",-0.132
신윤호,1975-05-15,2001,"2,700",4.892
신윤호,1975-05-15,2002,"8,100",-0.149
신윤호,1975-05-15,2003,"7,400",-0.215
신윤호,1975-05-15,2004,"6,000",-0.000
신윤호,1975-05-15,2005,"7,200",-0.053
신윤호,1975-05-15,2006,"6,800",0.077
신윤호,1975-05-15,2007,"6,600",0.194
신윤호,1975-05-15,2008,"6,600",-0.112
신윤호,1975-05-15,2014,"900,000",-0.061
류택현,1971-10-23,1994,,0.448
류택현,1971-10-23,1995,,-0.065
류택현,1971-10-23,1996,,0.723
류택현,1971-10-23,1997,,0.715
류택현,1971-10-23,1998,,-0.405
류택현,1971-10-23,1999,,0.472
류택현,1971-10-23,2000,,0.421
류택현,1971-10-23,2001,,-0.117
류택현,1971-10-23,2002,,0.466
류택현,1971-10-23,2003,,0.768
류택현,1971-10-23,2004,,1.392
류택현,1971-10-23,2005,,1.048
류택현,1971-10-23,2006,"8,500",0.173
류택현,1971-10-23,2007,"6,500",1.147
류택현,1971-10-23,2008,"13,000",-0.285
류택현,1971-10-23,2009,"13,000",1.599
류택현,1971-10-23,2010,"13,000",-0.061
류택현,1971-10-23,2012,"4,500",0.460
류택현,1971-10-23,2013,"6,000",0.866
류택현,1971-10-23,2014,"900,000",-0.239
유현승,1971-03-27,1994,,0.590
유현승,1971-03-27,1995,,0.798
유현승,1971-03-27,1996,,0.693
유현승,1971-03-27,1997,,-0.094
유현승,1971-03-27,1998,,-0.311
유현승,1971-03-27,1999,"2,500",0.669
유현승,1971-03-27,2000,"2,500",0.074
유현승,1971-03-27,2001,"2,500",0.700
유현승,1971-03-27,2002,"4,100",0.032
이광우,1965-03-14,1989,,0.675
이광우,1965-03-14,1990,,-0.038
이광우,1965-03-14,1991,,0.298
이광우,1965-03-14,1992,,1.750
이광우,1965-03-14,1993,,2.459
이광우,1965-03-14,1994,,2.341
이광우,1965-03-14,1995,,-0.387
이광우,1965-03-14,1996,,0.055
이광우,1965-03-14,1997,"4,400",2.128
이광우,1965-03-14,1998,"5,000",0.889
이광우,1965-03-14,1999,"5,500",1.155
이광우,1965-03-14,2000,"6,500",3.099
이광우,1965-03-14,2001,"9,750",0.349
이광우,1965-03-14,2002,"9,000",-0.223
이동현,1983-01-12,2001,,0.558
이동현,1983-01-12,2002,"2,700",3.473
이동현,1983-01-12,2003,"6,900",1.181
이동현,1983-01-12,2004,"6,400",1.974
이동현,1983-01-12,2009,"5,000",0.272
이동현,1983-01-12,2010,"5,200",1.688
이동현,1983-01-12,2011,"9,000",-0.254
이동현,1983-01-12,2012,"5,000",1.615
이동현,1983-01-12,2013,"8,500",2.197
이동현,1983-01-12,2014,"17,000",2.543
이동현,1983-01-12,2015,"60,000",1.037
이동현,1983-01-12,2016,"60,000",0.451
이동현,1983-01-12,2017,"60,000",0.412
이동현,1983-01-12,2018,"60,000",-0.471
이동현,1983-01-12,2019,"900,000",0.201
이상훈,1971-03-11,1993,,2.114
이상훈,1971-03-11,1994,,5.683
이상훈,1971-03-11,1995,,7.326
이상훈,1971-03-11,1996,,2.866
이상훈,1971-03-11,1997,,5.252
이상훈,1971-03-11,2002,,3.978
이상훈,1971-03-11,2003,"60,000",2.363
이상훈,1971-03-11,2004,"60,000",0.157
이승호,1976-08-23,1999,,-0.205
이승호,1976-08-23,2000,"1,800",1.510
이승호,1976-08-23,2001,"3,800",-0.655
이승호,1976-08-23,2002,"3,300",0.766
이승호,1976-08-23,2003,"4,800",4.735
이승호,1976-08-23,2004,"11,000",3.294
이승호,1976-08-23,2005,"10,000",0.904
이승호,1976-08-23,2006,"10,000",0.960
이승호,1976-08-23,2007,"8,500",1.008
이승호,1976-08-23,2008,"8,500",-0.425
이승호,1976-08-23,2009,"8,100",-0.081
이승호,1976-08-23,2010,"13,500",0.987
이승호,1976-08-23,2011,"7,000",0.653
이용호,1970-05-06,1993,,-0.141
이용호,1970-05-06,1994,,0.741
이용호,1970-05-06,1995,,3.408
이용호,1970-05-06,1996,,-0.211
이용호,1970-05-06,1997,"4,000",-0.296
이용호,1970-05-06,2000,"3,400",-0.111
이용호,1970-05-06,2002,"2,500",0.085
장문석,1974-12-15,1997,"2,000",-0.669
장문석,1974-12-15,1999,"1,500",1.491
장문석,1974-12-15,2000,"3,000",4.571
장문석,1974-12-15,2001,"8,000",-0.295
장문석,1974-12-15,2002,"6,000",4.324
장문석,1974-12-15,2003,"13,500",1.583
장문석,1974-12-15,2004,"15,000",2.693
장문석,1974-12-15,2005,"15,000",2.248
장문석,1974-12-15,2006,"15,000",0.907
장문석,1974-12-15,2008,"9,800",0.157
전승남,1974-11-26,1997,"2,000",2.631
전승남,1974-11-26,1998,"3,300",1.603
전승남,1974-11-26,1999,"4,500",-0.018
전승남,1974-11-26,2000,"4,200",1.391
전승남,1974-11-26,2001,"5,000",0.091
전승남,1974-11-26,2002,"4,500",0.044
전승남,1974-11-26,2003,"4,000",3.476
전승남,1974-11-26,2004,"9,000",0.181
최원호,1973-03-13,1996,,0.013
최원호,1973-03-13,1997,"2,300",0.232
최원호,1973-03-13,1998,"2,800",3.042
최원호,1973-03-13,1999,"4,500",0.407
최원호,1973-03-13,2000,"5,000",0.611
최원호,1973-03-13,2001,"4,700",0.000
최원호,1973-03-13,2002,"4,400",1.149
최원호,1973-03-13,2003,"8,000",1.191
최원호,1973-03-13,2004,"7,200",1.399
최원호,1973-03-13,2005,"8,000",2.934
최원호,1973-03-13,2006,"15,000",1.113
최원호,1973-03-13,2007,"12,000",1.046
최원호,1973-03-13,2008,"20,000",0.048
최원호,1973-03-13,2009,"20,000",0.469
최창호,1966-11-08,1987,,-0.061
최창호,1966-11-08,1988,,-0.086
최창호,1966-11-08,1989,,7.332
최창호,1966-11-08,1990,,4.397
최창호,1966-11-08,1991,,6.143
최창호,1966-11-08,1992,,1.286
최창호,1966-11-08,1993,,2.837
최창호,1966-11-08,1994,,2.470
최창호,1966-11-08,1995,,-0.825
최창호,1966-11-08,1996,,1.769
최창호,1966-11-08,1997,"7,000",0.600
최창호,1966-11-08,1998,"7,000",0.676
최창호,1966-11-08,1999,"7,300",0.170
최창호,1966-11-08,2000,"7,000",1.681
최창호,1966-11-08,2001,"6,500",0.209
최창호,1966-11-08,2002,"6,500",-0.010
최향남,1971-03-28,1990,,-0.377
최향남,1971-03-28,1995,,0.542
최향남,1971-03-28,1996,,0.225
최향남,1971-03-28,1997,"2,200",2.815
최향남,1971-03-28,1998,"4,000",3.218
최향남,1971-03-28,1999,"7,500",2.458
최향남,1971-03-28,2000,"8,000",2.372
최향남,1971-03-28,2001,"7,800",-0.070
최향남,1971-03-28,2002,"5,850",0.827
최향남,1971-03-28,2004,"5,850",1.132
최향남,1971-03-28,2005,"5,850",0.606
최향남,1971-03-28,2007,"10,000",0.930
최향남,1971-03-28,2008,"10,000",1.322
최향남,1971-03-28,2012,"10,000",0.640
최향남,1971-03-28,2013,"7,000",0.695
권명철,1969-10-28,1992,,0.664
권명철,1969-10-28,1993,,2.271
권명철,1969-10-28,1994,,1.837
권명철,1969-10-28,1995,,4.800
권명철,1969-10-28,1997,"6,200",0.934
권명철,1969-10-28,1998,"6,200",-0.333
권명철,1969-10-28,2000,"4,600",-0.639
권명철,1969-10-28,2001,"4,000",0.501
권명철,1969-10-28,2002,"4,000",-0.056
권명철,1969-10-28,2003,"3,500",1.260
권명철,1969-10-28,2004,"5,300",0.286
김건한,1981-03-26,2001,,-0.302
김건한,1981-03-26,2002,,0.073
김건한,1981-03-26,2003,,0.843
김건한,1981-03-26,2004,,1.658
김건한,1981-03-26,2005,,-0.337
김건한,1981-03-26,2006,,0.024
김건한,1981-03-26,2007,,0.067
김건한,1981-03-26,2010,,0.846
김건한,1981-03-26,2011,,0.601
김건한,1981-03-26,2012,,0.148
김건한,1981-03-26,2013,,-0.324
김건한,1981-03-26,2014,"6,500",0.411
김건한,1981-03-26,2015,"6,000",-0.055
김건한,1981-03-26,2016,"900,000",0.238
김기덕,1968-06-04,1991,,0.359
김기덕,1968-06-04,1992,,0.303
김기덕,1968-06-04,1993,,-0.246
김기덕,1968-06-04,1994,,1.361
김기덕,1968-06-04,1995,,4.081
김기덕,1968-06-04,1996,,3.228
김기덕,1968-06-04,1997,"7,000",0.557
김기덕,1968-06-04,1998,"6,500",3.067
김기덕,1968-06-04,1999,"7,500",3.356
김기덕,1968-06-04,2000,"7,800",1.305
김기덕,1968-06-04,2001,"7,200",0.300
김기덕,1968-06-04,2002,"6,700",0.466
신승현,1983-08-13,2000,,-0.020
신승현,1983-08-13,2001,,-0.175
신승현,1983-08-13,2002,,0.199
신승현,1983-08-13,2003,,-0.207
신승현,1983-08-13,2004,"3,200",1.059
신승현,1983-08-13,2005,"4,000",3.234
신승현,1983-08-13,2006,"8,600",1.011
신승현,1983-08-13,2007,"8,100",-0.181
신승현,1983-08-13,2011,"8,100",0.039
신승현,1983-08-13,2012,"5,000",-0.099
신승현,1983-08-13,2013,"5,000",0.220
신승현,1983-08-13,2014,"6,500",-0.101
신승현,1983-08-13,2015,"6,000",0.601
신승현,1983-08-13,2016,"6,000",0.433
신승현,1983-08-13,2017,"6,000",0.184
김상진,1970-03-15,1991,,2.179
김상진,1970-03-15,1992,,2.963
김상진,1970-03-15,1993,,4.021
김상진,1970-03-15,1994,,6.877
김상진,1970-03-15,1995,,7.549
김상진,1970-03-15,1996,,1.532
김상진,1970-03-15,1997,"9,800",3.340
김상진,1970-03-15,1998,"9,800",2.195
김상진,1970-03-15,1999,"9,800",3.809
김상진,1970-03-15,2000,"12,000",2.299
김상진,1970-03-15,2001,"15,000",-0.056
김상진,1970-03-15,2002,"15,000",1.519
김상진,1970-03-15,2003,"15,000",1.083
김원형,1972-07-05,1991,,1.431
김원형,1972-07-05,1992,,3.309
김원형,1972-07-05,1993,,2.205
김원형,1972-07-05,1994,,0.297
김원형,1972-07-05,1995,,0.783
김원형,1972-07-05,1996,,1.105
김원형,1972-07-05,1997,"5,800",3.618
김원형,1972-07-05,1998,"6,800",4.982
김원형,1972-07-05,1999,"8,500",0.908
김원형,1972-07-05,2000,"9,000",0.263
김원형,1972-07-05,2001,"8,000",2.533
김원형,1972-07-05,2002,"12,000",0.004
김원형,1972-07-05,2003,"15,000",1.492
김원형,1972-07-05,2004,"15,000",1.808
김원형,1972-07-05,2005,"18,000",3.892
김원형,1972-07-05,2006,"25,000",1.133
김원형,1972-07-05,2007,"25,000",0.537
김원형,1972-07-05,2008,"25,000",1.734
김원형,1972-07-05,2009,"25,000",0.463
김원형,1972-07-05,2010,"25,000",0.015
김태한,1969-10-22,1992,,0.588
김태한,1969-10-22,1993,,3.451
김태한,1969-10-22,1994,,4.018
김태한,1969-10-22,1995,,2.928
김태한,1969-10-22,1996,,0.944
김태한,1969-10-22,1997,"8,000",3.234
김태한,1969-10-22,2000,"9,800",0.529
김태한,1969-10-22,2001,"8,600",0.010
김태한,1969-10-22,2002,"8,600",0.219
김태한,1969-10-22,2003,"7,800",-0.287
박주언,1973-07-13,1996,,0.597
박주언,1973-07-13,1997,"3,100",-0.147
박주언,1973-07-13,1998,"2,400",-0.115
박주언,1973-07-13,1999,"2,000",0.024
박주언,1973-07-13,2000,"2,300",0.216
박주언,1973-07-13,2002,"2,200",0.000
엄정욱,1981-06-18,2000,,-0.019
엄정욱,1981-06-18,2002,"1,800",0.133
엄정욱,1981-06-18,2003,"2,200",0.248
엄정욱,1981-06-18,2004,"2,800",2.988
엄정욱,1981-06-18,2005,"5,000",0.653
엄정욱,1981-06-18,2006,"4,700",-0.059
엄정욱,1981-06-18,2009,"2,800",-0.230
엄정욱,1981-06-18,2010,"2,900",0.626
엄정욱,1981-06-18,2011,"5,000",2.178
엄정욱,1981-06-18,2012,"8,000",1.258
엄정욱,1981-06-18,2014,"7,000",-0.063
오승준,1982-08-06,2001,,-0.133
오승준,1982-08-06,2002,"2,000",-0.292
오승준,1982-08-06,2004,"2,000",0.076
윤길현,1983-09-23,2002,,-0.510
윤길현,1983-09-23,2003,"2,500",0.981
윤길현,1983-09-23,2004,"3,500",0.048
윤길현,1983-09-23,2005,"3,300",1.147
윤길현,1983-09-23,2006,"5,600",1.636
윤길현,1983-09-23,2007,"7,300",1.902
윤길현,1983-09-23,2008,"12,000",1.546
윤길현,1983-09-23,2009,"13,000",1.074
윤길현,1983-09-23,2012,"15,500",-0.126
윤길현,1983-09-23,2013,"12,500",0.976
윤길현,1983-09-23,2014,"14,500",1.782
윤길현,1983-09-23,2015,"14,500",2.314
윤길현,1983-09-23,2016,"50,000",0.097
윤길현,1983-09-23,2017,"50,000",-0.002
윤길현,1983-09-23,2018,"50,000",0.622
윤길현,1983-09-23,2019,"900,000",-0.781
이승호,1981-09-09,2000,,3.234
이승호,1981-09-09,2001,"4,500",4.732
이승호,1981-09-09,2002,"8,000",4.040
이승호,1981-09-09,2003,"9,000",1.384
이승호,1981-09-09,2004,"10,000",2.564
이승호,1981-09-09,2005,"13,500",0.142
이승호,1981-09-09,2008,"6,100",0.560
이승호,1981-09-09,2009,"8,100",2.092
이승호,1981-09-09,2010,"13,500",2.054
이승호,1981-09-09,2011,"7,000",1.017
이승호,1981-09-09,2012,"35,000",0.515
이승호,1981-09-09,2013,"35,000",-0.234
이승호,1981-09-09,2015,"35,000",-0.246
정대현,1978-11-10,2001,,0.230
정대현,1978-11-10,2002,"2,000",0.947
정대현,1978-11-10,2003,"2,900",1.680
정대현,1978-11-10,2004,"5,000",2.762
정대현,1978-11-10,2005,"7,000",1.536
정대현,1978-11-10,2006,"8,000",3.237
정대현,1978-11-10,2007,"8,000",4.074
정대현,1978-11-10,2008,"20,000",2.224
정대현,1978-11-10,2009,"22,000",2.782
정대현,1978-11-10,2010,"23,000",2.413
정대현,1978-11-10,2011,"26,000",2.497
정대현,1978-11-10,2012,"50,000",1.544
정대현,1978-11-10,2013,"50,000",1.224
정대현,1978-11-10,2014,"50,000",1.423
정대현,1978-11-10,2015,"32,000",0.700
정대현,1978-11-10,2016,"32,000",0.242
제춘모,1982-04-05,2002,,1.522
제춘모,1982-04-05,2003,"3,600",1.261
제춘모,1982-04-05,2004,"7,000",-0.014
제춘모,1982-04-05,2005,"5,500",-0.094
제춘모,1982-04-05,2009,"4,000",0.000
제춘모,1982-04-05,2010,"3,500",0.116
제춘모,1982-04-05,2012,"3,000",-0.155
제춘모,1982-04-05,2014,"900,000",-0.022
조규제,1967-10-07,1991,,8.937
조규제,1967-10-07,1992,,2.177
조규제,1967-10-07,1993,,4.533
조규제,1967-10-07,1994,,4.641
조규제,1967-10-07,1995,,0.038
조규제,1967-10-07,1996,,3.092
조규제,1967-10-07,1997,"8,000",3.633
조규제,1967-10-07,1998,"8,000",0.742
조규제,1967-10-07,1999,"9,800",0.861
조규제,1967-10-07,2000,"8,000",0.194
조규제,1967-10-07,2001,"8,000",3.192
조규제,1967-10-07,2002,"11,000",1.064
조규제,1967-10-07,2003,"13,000",0.139
조규제,1967-10-07,2004,"15,000",0.774
조규제,1967-10-07,2005,"10,000",-0.240
조웅천,1971-03-17,1990,,-0.045
조웅천,1971-03-17,1991,,-0.016
조웅천,1971-03-17,1993,,0.272
조웅천,1971-03-17,1994,,-0.083
조웅천,1971-03-17,1995,,1.496
조웅천,1971-03-17,1996,,2.737
조웅천,1971-03-17,1997,"5,500",2.459
조웅천,1971-03-17,1998,"5,775",0.662
조웅천,1971-03-17,1999,"5,200",1.040
조웅천,1971-03-17,2000,"5,200",3.736
조웅천,1971-03-17,2001,"10,400",1.753
조웅천,1971-03-17,2002,"9,800",2.557
조웅천,1971-03-17,2003,"11,000",4.021
조웅천,1971-03-17,2004,"20,000",2.811
조웅천,1971-03-17,2005,"20,000",2.113
조웅천,1971-03-17,2006,"22,000",0.532
조웅천,1971-03-17,2007,"23,000",3.286
조웅천,1971-03-17,2008,"30,000",0.969
조웅천,1971-03-17,2009,"30,000",0.154
조형식,1982-07-09,2002,"1,800",-0.136
조형식,1982-07-09,2005,"2,000",0.293
조형식,1982-07-09,2006,"2,500",0.034
채병용,1982-04-25,2002,,3.670
채병용,1982-04-25,2003,,1.730
채병용,1982-04-25,2005,,1.461
채병용,1982-04-25,2006,,2.770
채병용,1982-04-25,2007,,3.881
채병용,1982-04-25,2008,"15,000",3.766
채병용,1982-04-25,2009,"18,000",1.000
채병용,1982-04-25,2012,"18,000",1.570
채병용,1982-04-25,2013,"16,000",-0.191
채병용,1982-04-25,2014,"13,500",0.926
채병용,1982-04-25,2015,"25,000",0.483
채병용,1982-04-25,2016,"25,000",1.672
채병용,1982-04-25,2017,"25,000",-0.393
채병용,1982-04-25,2018,"30,000",0.507
채병용,1982-04-25,2019,"900,000",-0.227
